200_density,200_grad,400_density,400_grad,600_density,600_grad,800_density,800_grad,1000_density,1000_grad,1400_density,1400_grad,1800_density,1800_grad,2200_density,2200_grad,2600_density,2600_grad,seeds,cx,cy,dipole
12342.71889,181.6430213,10488.33812,23.50065731,10606.48395,39.81447974,11134.09476,29.83272259,11732.39324,17.82434278,13101.74962,12.33399166,14811.09086,23.59284176,16632.54176,30.85980249,18233.73593,33.32636354,11,6875,2675,0.165739446
12113.77013,201.7372049,9222.442761,80.82346293,9339.776374,60.97581749,10231.64762,41.90637213,11184.30587,25.79210144,13103.9666,12.14142381,15176.9036,22.93123473,17197.57108,30.64127461,18873.39593,33.13367716,11,6875,2875,0.147272868
8145.076333,91.14860786,6403.075765,56.69429263,6752.562834,56.77451037,8425.694896,63.19825628,10372.61937,64.688278,13710.61881,59.82437326,15981.9478,52.16929705,17463.6451,45.51093394,18444.67781,40.2149423,11,6875,8875,0.199377625
7435.473687,77.76020163,7276.337639,24.78515883,11792.84017,31.78134413,15817.4382,22.97399704,18508.45974,18.2973183,21235.72691,21.10520821,22409.67972,26.52860907,23067.40149,29.42330681,23451.61281,29.68486085,11,7075,7275,0.220073167
8145.75637,91.08047758,7109.152438,28.98473199,9058.617383,35.63199617,11404.01306,52.49543014,13425.03733,56.96349143,16283.16322,53.82125048,17969.09427,47.5029076,19015.56953,42.28023912,19712.04234,38.0967362,11,7075,8475,0.122485884
8566.427592,89.20262946,10897.97666,46.79422446,11910.82089,11.42561342,11899.21059,7.822442855,11799.55862,12.37873622,12055.00011,20.61845131,13010.97243,27.43295899,14401.35893,32.15223156,15855.77297,34.00916195,11,7275,2275,0.002601884
10365.52129,173.5733192,8861.959951,27.86708038,10903.84187,17.63085384,13166.77166,30.16093139,14920.91638,35.08267853,17756.3457,35.2029525,20157.70047,33.43483542,21942.9625,32.59850932,23066.38776,31.1289025,11,7475,5875,0
7416.387252,78.7003218,6814.716233,17.00888145,11050.43071,22.48512861,14780.66975,22.07058224,17298.35121,24.3893994,19968.34712,28.23330856,21367.99594,30.15636252,22318.87892,31.27200736,22942.90826,30.81928029,11,7475,6675,0.064920012
16951.98224,260.9655849,12990.00552,59.89137814,11374.25994,32.2708658,10688.6075,31.01534338,10346.40449,30.32702521,10303.2471,29.22052153,10962.22815,30.34991694,12113.47108,32.37175511,13467.24514,33.49220871,11,7675,1875,0.04073353
15796.58399,277.5719184,13156.98138,49.14048978,11671.69624,27.03673058,11049.89961,27.273187,10723.91825,27.02084238,10709.8936,27.44827804,11449.62886,29.83553422,12683.67826,32.54479525,14085.45087,33.86064744,11,7675,2075,0.080696136
7410.780669,79.15436409,4800.593186,29.33559738,4882.094141,20.79419521,6258.566423,19.25593903,8134.005002,15.98972787,12019.04364,22.6181049,15425.54364,31.50368983,18106.21054,35.43887079,19990.42192,35.28174344,11,7675,4275,0.014837223
10438.16988,166.5715713,9193.886109,27.45657217,10575.38084,26.56424735,12387.60131,31.43886764,13884.04309,35.59137035,16504.53068,36.84285046,18954.57268,35.95442381,20876.33633,35.03391061,22145.7705,33.19431219,11,7675,5675,0.382769833
7623.520131,74.51564885,7953.053266,37.53235852,10977.50449,6.996902389,13939.69414,19.03783891,16174.86036,32.27906855,18507.85074,38.76500508,19460.27691,38.45807716,20042.90149,37.23490605,20504.61158,35.29633276,11,7675,7675,0.097807445
15081.58061,319.9448575,12202.22175,81.27546797,10742.03173,43.72295312,10023.34484,37.5518134,9698.14345,34.33977798,9702.378558,30.79106076,10382.6821,30.78957921,11536.70509,32.3098837,12897.76507,33.29635909,11,7875,1875,0
12267.14903,186.241592,9873.696965,22.5425343,10888.42406,14.18023414,12343.52424,28.64517788,13606.6064,40.63680339,15439.62537,47.38845279,16525.37171,44.56261589,17292.10886,41.01862346,17939.07481,37.81061063,11,8075,8075,0.086705882
12113.83919,199.0968404,9569.938639,35.5684957,10500.82075,22.95096127,11745.98769,33.29159399,12842.91093,43.09045894,14590.82361,48.85856141,15764.02518,45.71919675,16621.66734,41.76157873,17335.35812,38.27013735,11,8075,8275,0.118947232
7412.808757,79.01112058,5396.377968,57.30704792,5836.335395,60.36615051,6090.963827,49.05132402,6296.478787,41.42077116,6867.939456,33.52865097,7683.231786,30.55780537,8767.877236,30.19867743,10048.50597,30.64553784,11,8275,1275,0
7410.780669,79.15436409,4765.269329,30.34234478,4330.296443,25.39223613,5110.174271,23.82084541,6592.34011,24.94305971,9711.514747,29.6692285,12463.50635,34.44690047,14830.07927,37.12571518,16722.19673,37.08679258,11,8275,3875,0.042063775
12272.31044,203.3510072,10349.80961,35.372121,10274.82888,26.64444603,10875.03669,34.86895202,11718.97701,39.95571348,13720.94099,42.10562196,15946.29698,41.27428688,17906.15401,39.68532775,19368.09126,37.24069114,11,8275,5475,0.265805375
8167.007683,89.67768334,7956.039429,17.84645535,9852.473481,25.71873338,12081.51971,39.37087368,14099.30535,46.08972039,16546.6505,45.53770495,17708.82432,41.8966204,18529.18251,39.16503826,19221.19529,36.62513436,11,8275,7075,0.008822652
13266.99658,135.409631,10549.26516,25.49768576,9755.148096,35.63227793,10127.04891,41.34945109,10892.20917,43.83501982,12826.33315,44.17300997,14995.41586,42.61328463,16945.89306,40.65343561,18446.16209,38.04280706,11,8475,5475,0.054388069
8145.687316,91.15661123,6842.24124,55.60726283,8492.491705,39.5068418,10838.70034,47.42180561,12785.3533,50.91093205,15277.50137,48.42918197,16702.68486,43.72473713,17795.28373,40.28858307,18694.41344,37.35962431,11,8475,6675,0
8600.726941,110.5251099,7551.920511,45.39147131,7571.399843,45.535547,8010.496541,47.76331711,8642.197445,48.40835433,10155.56349,48.43855093,11640.03267,45.64815738,12894.83242,41.81527368,13951.42173,38.28699558,11,8475,8875,0.050971111
8701.01618,122.8863793,7777.515037,91.05233421,7419.92042,61.37871319,7910.064242,53.47344315,8767.318343,50.28156979,10798.76177,46.88486047,12974.0766,44.19577573,14956.95586,41.72177344,16552.06321,38.95324082,11,8875,5475,0
7411.534628,79.08461189,5432.326173,48.01629558,6824.770112,59.85623099,8505.170256,58.58028907,10071.23528,56.63817725,12498.08024,52.32773913,13987.96347,46.33635726,15050.63659,41.69709798,15953.05236,38.215083,11,8875,7475,0
8580.754625,112.2921629,6656.278326,59.9851674,6238.127905,49.09584063,6555.318497,47.60000434,7132.732569,46.58984201,8595.01149,45.57906632,10110.99978,43.40119023,11436.80713,40.19263833,12576.32084,37.13001493,11,8875,8875,0
7512.43485,77.0345565,5946.305511,45.26708875,6622.576216,46.34134264,7307.028948,45.83975316,8213.807262,48.57041114,10412.8162,50.68425967,12165.34411,46.04594257,13354.8045,40.70574089,14253.34833,36.68326847,12,1075,1875,0.027291651
8265.337888,82.43986677,7532.239072,25.89539783,7809.521977,31.58544717,9089.984714,45.10097618,10565.32958,52.74296242,12944.84994,52.48549347,14386.41427,45.92122394,15283.325,40.3688297,15970.92085,36.51679826,12,1075,2475,0.030594926
11962.69696,207.7928443,14014.52302,178.1830556,14704.4142,107.4163146,15052.66467,73.15274837,15470.66035,59.05965706,16304.46026,47.93499535,17032.37128,42.49232246,17706.18557,38.82190426,18303.54182,35.87210365,12,1075,3875,0.213649968
8167.053924,92.41855506,7707.948537,97.67127702,9245.873561,94.01609035,10803.61626,80.21051021,11902.28049,67.22279979,13583.70647,52.38878614,15193.74931,45.80140857,16633.51861,41.77159483,17764.39729,38.23014784,12,1075,5275,0.064955292
8149.246486,90.58969464,7142.841589,27.14759513,8918.846082,26.05792829,11321.67338,45.85981803,13217.48379,51.76914723,15455.18739,48.72315514,16532.06753,42.81548248,17174.3712,38.53466246,17693.51544,35.52963355,12,1275,2875,0.002257467
11448.10381,211.3621983,13644.12017,156.4791283,14766.26328,87.43273895,15568.31285,58.88266059,16285.83331,49.02074538,17287.47861,42.78655282,17949.0863,39.55313442,18506.69163,37.03219083,19000.99954,34.76157217,12,1275,3675,0.221835295
14049.91866,287.2725621,18752.99309,127.6024392,17912.42328,57.52123014,17116.32663,45.56938583,16915.84793,43.87416574,17268.82986,42.03132626,17962.11519,39.84659544,18703.72669,37.55932104,19337.70761,35.17369809,12,1275,4275,0.416034889
11257.84138,134.4456886,12826.11189,96.66209262,14301.28666,85.78641227,14833.38224,65.44343708,15158.10846,54.99011704,15992.22526,46.30065264,17125.42369,42.29559091,18233.73191,39.32920407,19113.19798,36.42397072,12,1275,4875,0.28292942
7391.419336,80.1077443,4140.59116,13.1509321,3383.348607,16.52542174,3202.038211,17.25385933,3325.308341,18.62386549,4234.207769,23.59938906,5765.312935,28.90167554,7594.008659,32.32404188,9419.344734,33.5563447,12,1275,8675,0.027095805
19640.86265,190.5694349,19891.53461,68.94398322,18275.2515,33.71932106,17792.16966,22.33925703,17859.90558,28.12008639,18370.95645,34.62366993,18997.66707,35.76889404,19618.80839,35.09800835,20141.36758,33.61445653,12,1475,4075,0.639644797
12083.71247,115.2982236,15512.53204,118.6167318,16560.01365,65.57096633,16686.27478,42.81367475,16824.56957,39.03744876,17460.81634,38.93655674,18430.04195,38.23917164,19383.76547,36.77905638,20125.91706,34.69530312,12,1475,4675,0.1796657
17856.78854,328.7637557,17545.92227,160.572782,17530.07617,60.28549675,17908.08522,14.11853606,18358.67413,12.54519681,19137.52398,27.19483004,19839.97282,31.6803886,20465.81194,32.72027201,20957.33742,32.11252614,12,1675,4075,0.231721021
17043.79125,329.8764532,17844.65943,151.5810502,17765.95933,57.70166288,17948.19302,13.40202963,18258.53652,14.66065195,18964.23545,28.24526066,19749.45414,32.32586703,20473.39877,33.13392153,21027.71277,32.34057328,12,1675,4275,0.378535904
10359.91715,174.1557694,7508.46419,47.39753871,7077.427024,39.80435454,7835.821875,42.08711102,8993.971845,46.14710674,11379.53758,49.04369531,13090.63408,45.03639523,14260.027,40.42682476,15184.01113,36.89619126,12,1875,1475,0.002279617
7588.167681,75.94283825,7148.709349,14.22094956,9723.557701,29.26289002,11871.44086,41.43158696,13506.62834,42.15719719,16090.8697,38.67753942,18223.41962,37.98303648,19842.91236,37.00254542,20925.20308,34.84532824,12,1875,5475,0.058365167
10361.19127,173.9612453,7730.902362,31.61830556,7807.406695,22.8576157,9006.380346,33.78904548,10467.94134,42.76425577,13008.00613,47.70895219,14589.75706,43.93927727,15624.55671,39.78341255,16449.1083,36.58668501,12,2075,1675,0.00017299
7487.030562,76.83520529,6159.062276,67.72282718,6850.73412,52.67681938,7909.46476,40.39714667,9438.80739,37.37083228,12852.50154,39.42990189,15748.34886,41.31664218,17913.04839,40.6183774,19405.67845,38.03128612,12,2075,6475,0.020894859
8412.604778,75.6416707,8795.20702,27.56817175,8936.844026,11.40084648,10111.26873,19.18344954,11930.51026,27.61030564,15578.03881,33.46339708,18446.33168,36.010224,20443.05209,36.07773178,21690.12698,34.15174791,12,2275,5875,0.007515099
7391.48839,80.09991961,4357.102598,11.0566832,4355.293729,16.16177397,4725.223949,19.32449875,5144.004261,22.9079051,6471.602075,30.71817752,8323.652213,35.85472141,10321.03201,37.89894959,12161.01146,37.58051971,12,2275,8675,0.184916506
7470.310734,77.43759486,6176.506359,33.06173359,8849.777557,26.71703692,12547.92632,25.0517138,15626.24239,24.49892198,19014.27979,24.3233483,20363.59046,26.94276405,21076.72718,29.34463853,21564.09251,30.02986595,12,2475,2875,0.019443443
7470.313168,77.4375326,6077.744606,19.07764558,8221.610322,6.585341198,11233.12551,17.02861075,13858.83656,26.39190144,17010.80233,34.28496473,18468.84998,34.91724034,19368.14062,34.4160044,20052.24627,33.32319223,12,2675,2275,0.009167329
8183.729945,91.39638569,8318.340288,69.50598611,11055.17398,35.4311414,14073.04269,36.28582841,16638.32628,30.4843378,20278.77992,8.446599406,22425.5657,10.10348458,23681.83726,19.16149362,24338.04237,22.87136407,12,2675,4075,0.042618733
8164.435232,91.2048052,7252.964295,69.09831184,8007.474799,27.73423485,9535.642611,6.590564258,11562.32366,13.56514613,15786.11671,27.34103505,19087.72274,32.99162914,21295.78497,34.12104864,22607.61881,32.56830674,12,2675,6075,0.018866189
11133.54402,128.6251785,10923.51622,39.37714891,12072.80167,10.70319095,14100.19685,15.21348246,16424.45251,20.97224595,20191.82028,9.130580155,22392.58468,9.859753602,23658.58589,18.66502239,24327.37532,22.57732381,12,2875,3675,0.046058287
7413.537469,78.92876847,5448.197279,23.9147741,6034.914827,16.07634315,7055.796999,20.48407694,8324.833058,29.06939065,10862.89718,38.39882547,13272.22897,41.8715302,15387.22606,41.92650484,17056.14785,39.78552221,12,2875,7875,0.03848578
11134.82059,128.4998209,11008.28684,34.75332903,11986.24151,17.67676478,13726.54969,13.47649025,15956.27701,18.19045707,19842.85676,12.67691892,22211.84361,12.47580694,23612.86596,19.25865187,24366.90847,22.68061966,12,3075,3475,0.084592079
7394.176136,79.88634145,4973.255873,8.630093079,6696.37284,17.30515396,8939.464316,25.19091658,10861.99574,28.41733463,14210.78263,34.32037915,17085.97745,38.37789856,19275.86605,38.83139088,20756.76899,36.70600802,12,3075,7075,0.027264441
7413.422174,78.94997193,5760.838241,56.25221382,7507.391722,64.21532266,10244.43279,47.98085637,13452.41069,35.53740811,19080.8854,15.37547182,22801.51302,3.652888735,24973.80998,12.23938724,26012.64694,16.45595166,12,3275,4475,0.024979111
10382.83521,176.8179029,8468.77462,90.36978184,8376.299962,65.75286602,8954.175527,52.64123047,9637.218171,46.74552038,11147.68453,44.40477261,12826.9186,42.77787557,14459.83673,40.55165577,15878.718,38.05977839,12,3475,1075,0.139476466
7493.913708,76.36146003,7489.640885,67.03167581,9992.785644,34.36033829,11782.26391,11.43045702,13108.26963,22.30706337,15187.74773,35.82986701,16907.53791,37.77865339,18379.80519,37.06490043,19536.52921,35.34622211,12,3475,1875,0.043028549
8183.798999,91.3850788,8343.339091,73.28720799,10628.87023,37.67702312,12823.81873,19.54219511,15031.62597,18.51105025,18987.42647,17.72744006,21753.1068,17.14052396,23537.61372,20.91768041,24527.07276,23.0372615,12,3475,3275,0.082310339
7410.780669,79.15436409,4987.914979,27.17429977,5393.067949,26.20313811,6509.385641,31.44657902,7922.222296,38.14233639,10741.73725,43.57360438,13160.38244,43.93216342,15190.06494,42.49225178,16796.24877,39.88584637,12,3475,8275,0.033679985
11189.1367,120.9373421,10638.42937,37.56446417,10260.21391,44.77228331,10376.25489,40.5212357,10754.48846,40.10268564,12092.24011,42.44314624,13807.9808,41.92221848,15497.31288,40.19910453,16931.37235,37.87825181,12,3675,1275,0.123344333
7432.783507,77.98495644,6694.035112,40.18477781,9186.456637,39.16679657,11273.07099,29.70073526,13471.82986,24.02033274,18348.9098,16.77314575,22373.31282,11.11179781,24962.95263,13.31568701,26258.17257,15.59435372,12,3875,3875,0.057143624
10511.80108,176.2774613,9689.337213,74.03676827,10201.7868,39.62467488,11627.26228,30.16731925,13576.15717,25.94319602,17704.29628,21.29190597,21061.83112,25.02068722,23339.46163,27.60153173,24615.01771,27.12906975,12,3875,6475,0.059010062
8377.765297,78.86107114,9889.52291,43.96662358,10881.1989,29.77755412,10880.19241,30.71955241,11086.82347,35.34939649,12509.12566,40.02765293,14498.43579,40.42609283,16425.73798,39.55020247,17986.39264,37.56891521,12,4075,1475,0.161285142
7412.808757,79.00545107,5757.035207,34.86754724,8136.546191,30.8082835,10858.32327,25.84478034,13015.52185,25.60373245,16205.92003,28.65448053,18849.44547,30.69847814,20947.47142,31.90460689,22340.01197,31.19210995,12,4075,2475,0.04385271
7472.593341,77.34100954,6178.016871,73.53066516,7606.220603,66.58867533,9810.662402,45.2195093,12626.09506,29.31324048,18212.43135,12.10465786,22402.95262,13.69622774,25040.34429,17.6500501,26355.37425,18.4540688,12,4075,5875,0.040856182
11552.73768,129.1847264,10498.61153,58.4500204,11005.36552,35.73256732,12553.8764,30.08238888,14412.02525,28.28911133,18039.59385,23.81175551,21027.09444,26.20773584,23136.93793,28.48249643,24359.40206,27.97498837,12,4075,6675,0.002371437
7621.561097,74.45710308,7459.9976,58.82108937,8819.54587,55.27510441,9755.267685,42.16560804,10801.37162,36.65117711,13286.91737,35.92072942,15870.4606,37.0944435,18130.5023,37.53464417,19801.0084,36.05873354,12,4475,1875,0.003801818
7414.150886,78.87214145,5914.479255,28.34444733,7971.641201,22.5712873,10273.39694,17.94045908,12445.64945,19.0633796,16885.28839,18.87814474,21078.95822,19.29164199,24056.19229,20.8819805,25661.95755,20.68629749,12,4475,3475,0.018468015
8797.378932,106.0418373,10303.4806,35.52394578,12203.70298,17.96030672,14014.42145,29.55599392,15833.37262,29.547063,19108.26731,21.1818255,21814.37354,22.36227803,23765.87954,25.41297763,24882.35351,25.66028011,12,4475,6675,0.04410342
7412.739703,79.01865925,5403.433057,42.28332222,6670.796307,49.34089652,8921.42639,57.47568326,11121.66188,58.11903938,14337.87402,50.50713753,16501.0046,44.60600529,18144.393,41.15531339,19375.58827,38.04598038,12,4475,8075,0.013309528
7413.468415,78.94592211,5325.544492,49.60324985,5836.389315,57.76400239,6572.427317,51.10466895,7456.096393,43.27955622,9881.234343,38.89611778,12540.21663,39.63499206,14932.96962,39.85606338,16834.46996,38.40036327,12,4875,1275,0.104499933
7487.713033,76.66061753,6424.802251,48.72445918,7755.839228,36.57837055,9504.757915,17.82820704,11645.33216,4.924204059,16923.69575,10.75170363,22031.32177,12.93086525,25481.30898,12.43018541,27183.89864,10.9952936,12,4875,4275,0.004335978
8604.355165,112.3635805,8415.058859,63.90800512,11371.38304,48.82947779,14312.27629,43.53491876,16573.37653,34.55614544,20221.61041,14.33287483,23167.08225,8.944652794,25200.90354,15.29697751,26255.04376,17.90298734,12,5075,6275,0.08816672
8707.899326,108.2746156,9674.789627,19.60451323,13092.41925,22.2590786,15838.13995,27.23592144,17701.25794,23.68140897,20410.73934,13.63695442,22636.06703,16.45882389,24287.13673,21.66906095,25224.72418,23.27248536,12,5075,6675,0.131154848
12157.56709,195.0089298,10295.33108,35.49635185,12621.1877,48.68043617,14988.07441,48.32597276,16665.32194,42.85109704,18774.91104,35.07095986,20298.1376,33.44943829,21543.74244,33.47912617,22425.50665,32.36129758,12,5075,7475,0.124650763
12113.83676,198.5882373,9793.371054,50.03294207,11683.76264,59.37994067,13930.55782,58.53247586,15661.68842,52.05483221,17906.1922,41.35544567,19445.12484,37.35342898,20684.4518,35.96201453,21595.54919,34.1586612,12,5075,7675,0.187901289
7492.406054,76.13168409,7094.238196,27.70376148,8583.199487,22.37309684,9620.178472,16.35498438,11131.83057,14.69391313,15796.79012,14.29895483,20591.21968,19.14472742,23981.28722,21.50516157,25799.23446,20.72826658,12,5275,3675,0.075457038
7470.426029,77.4446743,6117.43468,37.77571628,7716.319706,20.8691135,9437.052477,7.288259303,11528.57089,6.380104222,16895.1128,13.8760405,21971.56735,14.03874995,25359.53435,13.37113289,27034.8235,12.24499812,12,5475,4475,0.03176546
8147.830699,90.85960187,7186.709223,46.2823859,8727.611694,35.85356907,11086.23403,34.66733318,13792.91913,31.47291847,19048.34057,19.36246645,23183.79701,7.326928492,25812.69778,7.336784186,27068.65049,10.3840364,12,5675,5475,0.017189365
8996.912139,116.3160044,11678.56552,41.51495846,14974.58403,10.6139358,17129.95719,12.91115933,18507.32318,17.60641434,20184.82141,22.35558977,21388.5458,26.78185102,22380.88497,29.57330765,23071.26956,29.8171522,12,5675,7275,0.134795622
8656.93303,105.4230623,7696.444483,21.94060993,7499.246257,29.37644494,8311.331501,23.2364388,10162.97347,14.73488807,15126.74141,14.88887249,19605.80086,21.26879167,22742.97439,25.26565455,24528.12207,25.38140058,12,5875,3475,0.101507258
8595.224382,111.725386,9227.692042,35.7286333,12346.85071,28.51671421,14911.63234,36.36742114,17117.17619,31.0911467,20684.7831,11.11871637,23237.48128,6.940600324,24901.27223,15.64067916,25755.05663,19.17341637,12,5875,6275,0.139503382
8149.723113,91.26399779,7568.981922,88.76855911,9618.204708,87.71010079,11567.45196,75.68109294,13136.73827,66.12072056,15344.48307,52.77371039,16756.75631,44.99927352,17840.20269,40.68547715,18722.94726,37.48247484,12,5875,8275,0.034916971
8145.073899,91.14413949,6699.212447,56.94796687,7784.983368,41.70288856,10127.65359,31.79368834,12994.152,26.62180148,18559.83134,18.22314178,22739.98522,10.9897743,25327.1805,12.11156286,26574.70603,14.1709522,12,6075,5275,0.026342491
9359.074526,139.6284152,11046.75218,67.97748557,14180.18286,36.3163805,16719.74161,23.50917385,18456.22287,14.81008969,20506.311,15.61711635,21781.63401,23.1006759,22728.52379,27.4562038,23349.70174,28.44794587,12,6075,7075,0.158745756
10166.79179,92.17216591,12855.50227,16.23226833,14732.18535,20.96254701,16515.75772,22.44962263,17857.52762,25.47010593,19465.40334,28.99107215,20476.4105,31.42974283,21301.93471,32.68811047,21929.28493,32.14654493,12,6075,7475,0.205733357
8580.683137,112.2865711,6582.603954,57.65899158,6309.766328,30.37048415,7820.629962,11.04034455,10211.65411,11.60579711,15248.31578,15.58232311,19315.7354,21.2938572,22143.05864,26.1710164,23810.83944,26.9924934,12,6275,3475,0.01489072
9772.703738,69.96649896,9890.260201,22.01440644,11546.08853,37.42118816,13986.082,39.09530343,16449.19561,32.08876717,20347.57123,14.06874492,22826.7057,12.62009343,24342.2023,18.97231768,25122.1014,21.76491544,12,6275,6275,0.11204195
8977.597047,70.31372182,10381.88433,69.88351388,12030.33435,60.81463629,13538.03815,55.39407773,14777.70604,52.36201575,16455.51167,46.57470035,17550.71279,42.133623,18444.88494,39.18654995,19199.79453,36.54809852,12,6275,8075,0.146398326
8922.552226,98.38761598,10568.50298,83.27282663,13025.5397,40.40811138,15044.47901,31.2603315,16480.92389,33.61276563,18139.54241,36.4291813,19119.94044,36.59679528,19903.51384,35.99061024,20540.04058,34.45019074,12,6475,7675,0.019569312
8587.681578,112.427778,7766.431878,60.08149062,9580.864771,44.00750643,12478.8604,37.01570512,15362.80624,30.53956073,19621.39733,19.1792847,22076.99567,19.47143472,23495.27594,23.47317916,24238.80249,25.04838779,12,6675,6275,0.053600792
12829.31301,249.936126,10172.61656,105.732237,9353.002095,72.46726469,9389.934269,54.88263033,9868.381563,43.22609976,11408.03115,33.81922312,13211.9269,34.41984337,14969.59932,36.06545074,16512.23,36.14663638,12,7075,1875,0.251557979
8606.650284,112.1115077,8644.07527,50.22483409,10154.97151,35.27158798,11301.04731,43.09491023,12228.9881,47.60974898,13733.6963,48.25390853,14947.07413,44.8082927,15974.69537,41.16812817,16856.87031,37.90269306,12,7075,8275,0.018603828
15064.90702,154.0692271,11976.44784,66.12792933,10785.71407,57.23843094,10423.06928,48.06899489,10534.36512,40.50581015,11522.46882,33.78112057,13011.71114,34.39221138,14600.59669,35.86494729,16065.74558,35.9634703,12,7275,1875,0.189816928
11888.45234,175.7923581,12685.39776,30.38172614,12144.64733,24.2544127,11820.97473,30.70400026,11774.1395,31.13018515,12367.57548,31.13969485,13570.90788,33.33165501,14981.35566,35.28670331,16335.60891,35.58576187,12,7475,2075,0.063286655
8145.687316,91.21533564,6868.848856,72.34005147,8416.221848,63.74881615,10902.69475,39.24866863,13278.33654,15.90438124,17107.65856,11.81878483,19833.45366,23.73781022,21629.28118,28.3766583,22689.22023,29.06041136,12,7475,4875,0.070836391
7394.791987,79.8303465,5171.830538,9.040709195,7391.485196,14.29107549,10301.53723,14.08552241,13003.02346,19.23913405,17186.10424,29.11008548,19743.9569,31.6965075,21241.22654,32.11808286,22093.02033,31.16851319,12,7475,6075,0.009238155
7531.796183,76.33215586,6884.381121,53.41518141,9030.598764,35.91723214,11011.73317,36.68047538,12551.72272,42.06423242,14736.87176,45.15416019,16180.15965,42.98497098,17237.79433,40.04586734,18062.91984,37.09239032,12,7475,7675,0.056390905
8777.266073,104.3757454,9039.021748,40.68597727,9496.347529,33.82830242,10154.12621,41.43678185,10877.71512,46.28994392,12363.17311,48.02654525,13714.56492,45.09149884,14867.53264,41.45784417,15844.44572,38.09493523,12,7475,8275,0.00887646
7681.068348,72.46100406,8423.999209,53.9092915,10998.83438,33.79381418,12569.20177,17.59262803,13509.74153,8.907097288,14775.58033,19.8170379,15977.09293,28.49244423,17256.98222,33.07059829,18431.837,34.18976005,12,7675,2875,0.054158277
7602.130709,75.97844655,6850.187136,73.78756074,9060.911715,53.91652499,11517.56287,33.41959812,13558.69729,14.99068565,16319.25056,11.083247,18211.11659,24.2446109,19720.47842,30.4322898,20832.37573,31.8148116,12,7675,3875,0.142673635
7469.628263,77.53367099,5610.504225,56.85258712,5867.149058,55.56875694,6478.416757,51.52198585,7206.549653,48.87558572,8768.762901,46.15091539,10325.36662,43.46393893,11731.41717,40.35507397,12952.8186,37.34487835,12,7675,8875,0.099174845
8317.550869,87.05214752,9899.549728,80.9919387,11796.35123,34.37974677,12431.7033,20.48071039,12538.1401,23.81084088,12813.04197,29.90161542,13616.6987,33.03021335,14749.17764,34.90503462,15945.40544,35.20888407,12,7875,2275,0.094436258
8994.204014,64.59732516,10522.66815,68.63751881,11586.64954,46.44987577,12546.55444,21.71302772,13678.00319,7.504911713,16265.75653,22.78069776,18548.55804,30.86049584,20172.38835,33.0491708,21205.13002,32.41666237,12,7875,5075,0.115815942
7392.853332,79.97321671,4857.884329,12.64751328,6034.099288,21.36082788,8402.555081,32.5180784,10875.29292,40.79641542,14545.7806,44.55798739,16737.59065,42.3035814,18112.92216,39.34755413,19029.40794,36.37359844,12,7875,6875,0.056397673
7565.968201,73.64995887,7786.101886,56.41841795,9203.435068,60.20779933,9683.401322,51.17312676,9819.443555,43.94563117,10137.01469,37.16503807,10945.01937,35.35092401,12090.74589,35.08030686,13349.953,34.76950588,12,8075,1675,0.065461249
12406.08945,184.1687983,11320.88538,27.32911151,11631.16027,9.028787082,12548.21356,10.54579135,13549.40891,14.59764955,14912.94405,23.38783764,15966.72123,29.98267979,17085.99418,33.63457117,18146.39151,34.34365753,12,8075,3275,0.193869117
12362.07536,187.5136197,11179.63239,36.6950428,11552.32429,11.49572943,12545.8902,5.801946772,13649.40679,11.79756734,15200.74648,22.35144343,16369.32075,29.55985324,17535.91666,33.42094313,18591.30901,34.12375063,12,8075,3475,0.023331896
15797.19741,264.3640318,13425.50852,28.30876906,12433.53134,27.09355174,12353.68064,28.21085764,12810.94143,29.01408967,14711.51162,34.79579732,16793.66672,37.74800411,18397.41696,37.30125021,19491.21636,35.31475418,12,8275,5275,0.102975655
16835.6031,265.6902139,12769.87561,69.91014097,11793.44379,50.07360244,11717.35686,42.67696891,12102.57807,38.82778495,13813.68569,39.09668577,15825.63907,40.0532527,17448.01865,38.75230089,18596.67349,36.34149627,12,8475,5275,0.143843573
15062.21927,321.4998838,11643.76009,107.1879448,10787.34684,67.50725403,10963.57513,49.8980882,11560.67738,42.19127279,13557.6165,40.64755823,15695.28541,41.05221069,17358.95719,39.29828392,18516.60441,36.61175994,12,8475,5475,0.059330146
7391.48839,80.09991961,4399.506198,20.25309171,4737.411992,40.28771841,5753.777808,44.70655644,6968.885363,46.14798115,9523.047025,47.45599272,11655.9155,45.29810726,13289.4012,41.80256463,14546.45904,38.3009189,12,8475,7675,0.008935177
7467.671663,77.65613664,5222.53758,43.00973962,5206.152512,48.60026112,5931.587321,51.28428034,6695.24202,47.88659103,7791.301394,39.13360459,8762.69763,34.95049742,9870.118735,33.48294335,11083.77693,32.85514953,12,8675,1475,0.05407792
7588.002272,75.83819187,6870.733389,85.37207814,8291.819073,73.0118714,9820.061819,58.59919229,11126.80271,49.27396076,12743.11291,39.22971598,13775.06288,36.39888042,14819.15964,36.08303472,15872.9983,35.41685562,12,8675,3275,0.048135645
10359.30373,174.224522,8019.558672,32.01969747,9636.946672,42.78899547,11241.61953,46.30157073,12134.60028,42.17488344,13499.21372,38.77121432,14905.83918,38.07348,16238.29543,37.51617407,17356.84167,36.06482328,12,8675,4275,0.00108113
