d200,g200,d400,g400,d600,g600,d800,g800,d1000,g1000,Dipole
19099.82286957119,482.81165443626764,28578.32183063288,275.07525027734545,36412.584536214476,79.14271024139492,45027.41727850363,50.06774768539127,54326.94888032074,50.06031809876414,0.0148971853611974
13694.032379167185,286.7998807503245,26355.452749478525,144.18401707740742,37359.850750531485,63.09730015072314,45610.403709715596,86.06182715823307,52127.96099972066,107.80202976629393,0.0239026905873169
14094.586164049582,202.27690771503617,16122.20304035366,138.79066368941662,23046.77515351501,196.89167921991736,30174.815033375686,201.92954881327503,36268.30174297742,195.54786362800542,0.4844171631403745
20746.981455802324,266.9227632148985,24135.02445112858,172.4669059837741,27706.773431412534,189.40784768852913,33156.7599902971,198.38768296575878,39572.65763121507,203.534850610474,0.0891748631800452
18443.16867033011,322.47900697262816,26193.646111120972,100.2429854989251,31472.214307257935,151.60319220077903,37614.20520127456,178.05052714844533,44365.61271837719,190.0284754508566,0.0859555971806343
16959.468334554917,306.0940937670953,26243.650722710503,57.21231220916554,37329.07154828045,63.54664853458366,47312.77921216574,99.28434425819607,55870.44222825476,121.13725319222374,0.0173271377740739
12517.789772671713,141.96973043919334,25771.75274853362,47.29998227849849,40005.034476246066,40.39050799470974,51887.8044465582,23.10467976529293,62053.45094105085,12.998776419544075,0.176501507572775
24499.07203595824,282.4486226965975,30807.571220554597,58.87846433301393,38455.13475014762,76.18000497712188,48912.50042257328,80.16306362255901,59833.61154876479,60.72474798575734,0.0159496316338603
25611.269466246402,339.5078940504646,29351.23462354376,163.06631428353057,36008.9442055271,120.02142695559677,46660.7331844228,100.0123775377416,58139.87812664133,74.17179978891446,0.01219323497124
19823.925729805662,463.4626968091615,24694.81486253614,270.02844834755257,32565.491347150346,152.73483708561795,44003.73322152086,111.05449146029537,56198.088634398206,81.09820876515283,0.0226540565863132
30504.521030228472,415.2996260469433,34643.137038837005,202.20081002055457,38024.4072690873,49.28739929449673,45255.719208380135,52.038943803752545,54581.052576953996,50.343997649896686,0.0080268326580604
25347.150213979145,544.758934491221,31745.83043275382,266.10466529802056,37855.514209528126,56.752541421211944,46389.47316768506,39.76604364522547,55741.09308968365,43.39314555480301,0.0101743890692473
12528.989335803275,223.31747107459447,18845.07874106037,96.74032733816641,27682.38019054131,180.38972834527948,35003.30506427332,188.4968092576936,41020.52860958442,185.46898980067797,0.0074697708793077
11587.906047155595,239.89945221212466,12446.477541187833,161.6111172324871,17997.6525977231,195.5346071700433,24912.532860536427,206.44310565045436,31187.492715491015,202.18510784385552,1.0277671581286922
16433.84432029411,128.15521256759462,25194.75691890955,24.443399509789277,38666.07771517508,37.70639286554621,51031.58809678911,33.1745183061747,61195.654519177384,41.27406140923215,0.1086352171642777
25591.780545062207,340.39374541749226,30838.41282242554,75.73550875463566,38137.02236259561,61.989631659726754,48763.951321883236,73.24299935811348,59994.05050637446,56.44572607659861,0.0007917887151165
21621.77497012426,405.18773944641634,26903.519669768848,217.28346397606495,33007.188048341624,140.87179532267095,44175.17461546102,106.24326791443502,56597.722919776235,78.98776804081211,0.0021164531606972
21416.315429104576,471.6999103975251,29856.93318409306,276.2185932800511,34447.97326443542,132.51596450769165,41735.114210429834,79.61560942038538,52170.185655450565,51.846706014990176,0.0255683867024171
31684.137746929613,406.38545071601646,35579.52456922318,170.43214766170624,37106.74541057742,87.27010383537902,43587.29219190335,70.30513147867259,53470.273717238895,52.83023178825718,0.0236880137491251
35925.58619547272,170.291374489969,37427.327878221055,62.096537951251904,38484.4137477124,32.061558915906254,45149.584001776006,56.885049734643516,54750.67284283517,49.73145222877703,0.1826141579869557
27674.573819600566,523.4110843879129,34712.260663760215,188.56796478063217,38546.9614490097,23.015363697816582,46374.45280113019,43.148485891381,55908.76207018244,42.87747503787843,0.0596870558483762
13399.049689730324,150.86123251727804,24116.89771560138,184.88458194486407,36774.739857071436,36.554551116552275,47958.93741174736,22.311003769334707,57468.903117267415,17.925066403345603,0.0367996501650186
14165.407742439058,263.07233811021723,16899.007643847377,214.73015891472048,22841.448340442417,199.36184518793408,29931.574878067833,201.71082670229973,37216.57676052515,205.90058937005574,0.2639611735042381
14318.548246298502,241.36458528058583,19320.935726884745,168.31317082558903,26832.09534047937,175.46115747500863,34585.28598004485,187.48682567638258,42130.5991933416,195.67419200009456,0.2263200650188219
